query,product,proba
516,103065563,0.58622813
516,103031740,0.022582674
516,103015994,0.9054345
516,103049293,0.9882252
516,103062803,0.99313825
516,103038217,0.993834
516,103059258,0.94027144
516,103020099,0.97755915
516,103061105,0.99467576
516,103042936,0.9910035
516,103060367,0.9966941
516,103012877,0.99317944
516,103015768,0.99159217
516,103051947,0.09436578
516,103035804,0.99249154
516,103013009,0.9942028
516,103017390,0.97981787
516,102443872,0.45211488
516,103065774,0.9822428
516,103020513,0.9657444
516,103010503,0.98748267
517,103064824,0.78921264
517,103017493,0.9937902
517,103039206,0.9083398
517,103026443,0.9901633
517,103003615,0.9919968
517,103006062,0.983126
517,103062720,0.9913292
517,103032719,0.99081147
517,103035708,0.9853973
518,103007125,0.77897024
518,103063197,0.057515334
518,103006161,0.97731096
518,103040545,0.9782331
518,103007662,0.95609856
518,103059268,0.55610937
518,103040867,0.90410364
518,103065874,0.53219765
518,103001743,0.9867851
518,103003347,0.4570209
518,103057949,0.9736173
518,103053134,0.15793024
518,103062116,0.023211222
518,103004940,0.43311626
518,103010786,0.7652996
518,103025866,0.2949853
518,103031343,0.9143354
518,103034468,0.8000752
518,103059593,0.97585756
518,103024376,0.24833338
518,103021737,0.97819054
518,103052394,0.96917063
518,103061873,0.01751512
518,103026623,0.9842413
518,103010162,0.26740026
518,103012582,0.23930192
518,103035635,0.055910945
518,103053162,0.07736027
518,103027403,0.20641024
518,103056989,0.92732006
519,103039227,0.93833804
519,103057383,0.93437034
519,103062891,0.7915465
519,103057855,0.99577385
519,103066003,1.22E-06
519,103007434,0.99829215
519,103064804,0.9240052
519,103011006,0.000141428
519,103030350,0.9569063
519,103010037,0.99656713
519,103033120,0.15426484
519,103057923,0.998669
519,103039630,0.9812739
519,103000169,0.9976907
519,103033462,0.004279865
519,103011672,0.9986786
519,103024092,0.9249932
519,103048581,0.010049944
519,103005523,0.99480987
519,103018189,0.9891887
519,103010238,0.9985844
519,103024286,0.99877673
519,103022105,0.9413519
519,103009209,0.94294083
519,103005810,0.9511702
519,103030040,0.99874336
519,103015921,0.9986085
519,103063278,0.9963561
519,103064545,0.40496793
519,103015883,0.9967121
520,103031087,0.99483466
520,103016313,0.9930061
520,103029008,0.9927925
520,103057570,0.995752
520,103026686,0.995752
520,103043048,0.9979067
520,103009228,0.99801147
520,103016869,0.98917997
520,103042690,0.98690957
520,103024213,0.995752
520,103064822,0.9627061
520,103023154,0.9979067
520,103032896,0.9854079
520,103010446,0.99217504
520,103009904,0.9980552
520,103026840,0.9948578
520,103034801,0.9979067
520,103024074,0.95625573
520,103066990,0.9980552
520,103007194,0.99718434
520,103008694,0.9765879
520,103043514,0.90342146
520,103026746,0.9972047
520,103016295,0.9356645
520,103015068,0.9967235
520,103055335,0.9392723
520,103039643,0.97770476
520,103054357,0.9974771
520,103014175,0.995752
520,103016903,0.9979067
521,103014753,0.6684109
521,103051779,9.83E-05
521,103002603,0.049900934
521,103054416,0.006128962
521,103027563,0.073242605
521,103037772,0.002204283
521,103012331,0.29079226
521,103024552,0.000280143
521,103011981,0.80471706
521,103062448,0.001269723
521,103048648,0.90550905
521,103019882,0.014137213
521,103051555,0.5587675
521,103006927,0.026444497
521,103011917,0.95240057
521,103009182,0.61135346
521,103066613,0.9548207
521,103010952,0.06793145
521,103029657,0.09909723
521,103003224,0.7705054
521,103048782,0.003929655
521,103011499,0.6516384
521,103017784,0.7428263
521,103024041,0.96150655
521,103001161,0.9967236
521,103050248,0.01050842
521,103019354,0.006714375
521,103037970,0.6809287
521,103017942,0.53448164
521,103020000,0.000444943
522,103025812,1.19E-06
522,103036310,1.17E-06
522,103045408,9.09E-05
522,103007282,1.32E-06
522,103061450,1.14E-06
522,103029261,1.06E-06
522,103002251,1.23E-06
522,103035975,1.30E-06
522,103024344,3.97E-05
522,103046440,0.9987525
522,103051712,1.05E-06
522,103032215,1.20E-06
522,103050414,4.87E-06
522,103005542,0.99903107
522,103007046,1.17E-06
522,103035280,0.9990451
522,103013133,1.15E-06
522,103007891,1.14E-06
522,103031436,1.15E-06
522,103037433,0.9990289
522,103025857,0.00012741
522,103062015,0.9988343
522,103036430,1.32E-06
522,103046438,0.9989963
522,103018264,1.29E-06
522,103056620,1.24E-06
522,103052568,1.17E-06
522,103047336,1.12E-06
522,103034753,1.13E-06
522,103000639,1.17E-06
523,103052058,0.000842889
523,103000069,0.013257629
523,103051984,0.014069175
523,103041688,0.993729
523,103066147,0.058909718
523,103026491,0.9960905
523,103003315,0.42076457
523,103054796,0.000214533
523,103025156,0.9125171
523,103027801,0.982634
523,103011825,0.9922969
523,103057530,0.77421004
523,103017121,0.710872
523,103013354,0.83462477
523,103062662,0.2153823
523,103063405,0.000607425
523,103010828,0.062641315
523,103012106,0.99862826
523,103064523,0.8203929
523,103031690,0.7082434
523,103046978,0.78377205
523,103050428,0.002510531
523,103027787,0.4335893
523,103025695,9.56E-06
523,103051801,0.00464801
523,103066878,0.36735594
523,103015719,0.34825274
523,103035345,0.035785086
523,103037359,0.002691224
523,103034375,0.53338516
524,101894396,0.8195942
524,103062928,0.9685515
524,103007580,0.95204127
524,103040431,0.99166334
524,103060692,0.9906379
524,103015806,0.9828195
524,103029281,0.9680874
524,103011113,0.9949438
524,103049991,0.9867502
524,103060016,0.9822124
524,103054336,0.9822709
524,103047066,0.99283123
524,103039816,0.9269674
524,103038233,0.9910108
524,103049419,0.64497054
524,103059257,0.9747669
524,103061042,0.96509516
524,103045436,0.9899749
524,103001761,0.9814565
524,103062186,0.98974913
524,103062560,0.26457763
524,103045057,0.91962713
524,103055227,0.74097574
524,103020805,0.9113058
524,103005257,0.97979
524,103031930,0.9766108
524,103025298,0.9847119
524,103000861,0.99506325
524,103037044,0.98954695
524,103041155,0.9893566
526,103037413,0.99796814
526,103011574,0.91465896
526,103042373,0.95304006
526,103035057,0.018914757
526,103054216,0.016134363
526,103000641,0.002030154
526,103024843,0.025622733
526,103058133,0.9943831
526,103066699,0.000280334
526,103014714,0.765325
526,103034973,0.001688415
526,103044653,0.99522406
526,103062664,0.11042051
526,103053249,0.9965228
526,103018783,0.9950954
526,103000919,0.01553836
526,103015177,0.89884555
526,103023010,0.002155566
526,103027657,0.000394658
526,103020802,0.9912702
526,103039991,0.99312085
526,103035203,0.000272199
526,103008309,0.83828187
526,103059729,0.000657501
526,103046718,0.000217449
526,103031708,0.62864476
526,103018683,0.000587818
526,103040889,0.9779639
526,103025492,0.48240387
526,103001337,0.7209373
527,103007210,0.001623947
527,103020004,9.99E-05
527,103031718,0.001245964
527,103054287,0.003516337
527,103059534,0.000234836
527,103020674,0.024825053
527,103023155,8.94E-05
527,103053351,0.03183584
527,103022112,0.9605421
527,103066939,0.9668561
527,103057387,0.027148928
527,103042668,0.020790588
527,103054589,0.23548435
527,103065098,0.000741706
527,103013074,0.00104331
527,103062811,0.06887288
527,103051663,0.12618068
527,103043765,0.001091406
527,103063838,1.21E-06
527,103066362,0.87793034
527,103047995,0.03845956
527,103053219,0.5770881
527,101085389,0.59377784
527,103007722,0.2631785
527,103006502,0.17278339
527,103052217,0.9386102
527,103012817,0.58336866
527,103006709,0.25962865
527,103045833,0.651052
527,103042336,0.6019001
528,103038963,1.14E-06
528,103064509,1.14E-06
528,103014392,0.8006366
528,103032999,0.84225494
528,103034683,0.9961299
528,103001952,1.46E-06
528,103012563,0.9504441
528,103031175,1.14E-06
528,103035362,1.37E-06
528,103045569,1.24E-06
528,103013546,2.36E-05
528,103045960,2.69E-06
528,103015963,0.9989911
528,103006981,0.005034279
528,103009256,0.004567348
528,103008483,1.26E-06
528,103019897,0.009469486
528,103053923,1.18E-06
528,103052564,1.44E-06
528,103043249,0.994499
528,103003006,0.9990349
528,103011348,0.9979814
528,103066826,0.7684406
528,103065203,0.27314284
528,103011604,0.003113769
528,103017725,0.9990214
528,103025118,0.18651263
528,103020348,0.99906546
528,103047180,1.36E-06
528,103043391,1.36E-06
529,103063939,0.000504015
529,103038899,0.29899004
529,103010645,0.9039475
529,103037495,0.16126429
529,103022981,0.054001372
529,103029314,0.007850401
529,103052973,0.54773563
529,103003924,0.96507883
529,103048640,0.000210667
529,103051853,0.018012473
529,103051847,0.23778142
529,103018822,0.853627
529,103029144,0.9434698
529,103007447,5.22E-06
529,103039728,0.8349938
529,103023449,0.35453802
529,103032974,0.10005144
529,103039013,0.000694503
529,103056255,0.45443243
529,103064502,0.7366926
529,103037557,4.87E-05
529,103011521,0.013572047
529,103026532,0.11435294
529,103038349,0.000966029
529,103024035,1.42E-06
529,103060167,0.18474758
529,103038883,0.018907905
529,103008237,0.9863217
529,103000596,0.000366089
529,103016652,0.007155864
530,103032190,0.97940356
530,103042049,0.99772364
530,103059146,0.89772356
530,103042483,0.8561182
530,103023708,0.99353373
530,103030204,0.8636452
530,103062010,0.9828128
530,103037103,0.9075594
530,103025387,0.94449925
530,103011250,0.92462456
530,103058750,0.029632114
530,103053395,0.9956792
530,103057005,0.933843
530,103055405,0.9939453
530,103045463,0.8948725
530,103043991,0.99176943
530,103054727,0.99668944
530,103046913,0.9762601
530,103035908,0.9956792
530,103052572,0.86284184
530,103010829,0.94375056
530,103005949,0.9786416
530,103044993,0.9704004
530,102024992,0.937506
530,103062500,0.25669008
530,103058588,0.9332198
530,103025973,0.950273
530,103059657,0.6893866
530,103011100,0.97549903
530,103001555,0.9752678
531,103043071,0.989682
531,102783243,1.53E-06
531,103053686,1.07E-06
531,103065759,1.07E-06
531,103048523,0.968272
531,103005839,0.99720496
531,103008967,1.05E-06
531,103023573,1.07E-06
531,103061248,1.06E-06
531,103011337,1.10E-06
531,103008392,1.09E-06
531,103032929,0.93747216
531,103052022,1.29E-06
531,103029668,1.07E-06
531,103025867,1.06E-06
531,103011950,0.9924826
531,103008140,1.08E-06
531,103015862,1.40E-06
531,103052276,1.25E-06
531,103010181,1.26E-06
531,103034723,1.04E-06
531,100228616,1.08E-06
531,103006212,1.07E-06
531,103041317,1.07E-06
531,103055053,1.32E-06
531,103050938,1.21E-06
531,103004836,0.9119967
531,103066785,1.12E-06
531,103058592,1.12E-06
531,103057433,1.34E-06
532,103062040,0.9981071
532,103050460,0.83891433
532,103010141,0.9979539
532,103062415,0.95766544
532,103035608,0.9961086
532,103014815,0.9322229
532,103035776,0.001752473
532,103021320,0.99546355
532,103029228,0.99696046
532,103027235,0.2778695
532,103018534,0.9831359
532,103021135,0.89353764
532,103007028,0.98218197
532,103065169,0.869751
532,103003321,0.991819
532,103022370,0.9938036
532,103045963,0.95088094
532,103066119,0.9951266
532,103021683,0.34761006
532,103021541,0.9752907
532,103062074,0.71275157
532,103012116,0.99654096
532,103018647,0.9953275
532,103015391,0.004583638
532,103036247,0.9673432
532,103003368,0.91688746
532,103011199,0.99635506
532,103031100,0.99371946
532,103034536,0.99409795
532,103001328,0.9918474
533,103007140,0.9926242
533,103011427,0.965762
533,103055305,0.9764896
533,103007839,0.12828776
533,103031466,0.9968541
533,103057840,0.9374678
533,103049172,0.99784195
533,103025274,0.9870896
533,103037661,0.9981103
533,103002216,0.9914709
533,103010342,0.99672467
533,103029793,0.958959
533,103008647,0.9786294
533,103030339,0.9397444
533,103011877,0.97870547
533,103060345,0.99610066
533,103014416,0.9711929
533,103026487,0.9278787
533,103000251,0.89258915
533,103058764,0.836539
533,103045950,0.9902166
533,103061467,1.13E-06
533,103030397,0.9735912
533,103029171,0.97271866
533,103041291,0.99083954
533,103027376,0.9735595
533,103034972,0.000168509
533,103026935,0.9752577
533,103013669,0.9959395
533,103035565,0.9806301
534,103054747,5.97E-05
534,103004643,0.11076665
534,103012156,0.9955266
534,103007625,0.05359373
534,103050594,0.009613238
534,103056903,0.004443605
534,103044576,0.21738245
534,103004518,0.9965456
534,103009066,0.007293723
534,103036469,0.038750164
534,103021438,0.000693439
534,103035435,0.000528866
534,103061687,2.27E-05
534,103048626,0.001829683
534,103052445,0.01827564
534,103013655,0.000264931
534,103025465,1.20E-05
534,103048108,0.001790243
534,103014309,0.21843244
534,103005824,0.6122921
534,103025469,0.000557294
534,103006587,5.28E-05
534,103063012,1.08E-05
534,103005460,0.111302674
534,103055255,0.000132361
534,103054401,0.85257196
534,103059733,0.9904317
534,103052693,4.55E-05
534,103066620,5.45E-05
534,103007927,0.012253499
535,103055050,0.28475863
535,103044257,0.99832267
535,103003315,0.90397376
535,103017514,0.9909155
535,103030721,0.9542343
535,103027871,0.893693
535,103000099,0.7947109
535,103047329,0.002909812
535,103058969,0.00174387
535,103011469,0.26159823
535,103013354,0.99137574
535,103003792,0.9150858
535,103028742,0.99574786
535,103066129,0.99143547
535,103002778,0.99827623
535,103027954,0.998456
535,103063405,0.38442925
535,103001783,0.96519834
535,103013662,0.38442925
535,103050428,0.104688756
535,103059076,0.010371763
535,103058125,0.8623107
535,103063431,0.85385346
535,103004617,0.9986701
535,103014462,0.9918785
535,103001711,6.08E-06
535,103010828,0.3827051
535,103037359,0.000784176
535,103037172,0.979508
535,103059114,0.43450585
536,103036621,0.27663407
536,103018024,9.01E-05
536,103053946,0.8252729
536,103048486,0.40087456
536,103047977,0.6777521
536,103041199,0.79569364
536,103003279,0.39306292
536,103023395,0.5145975
536,103020082,0.32251072
536,103012593,0.32987502
536,103028731,0.000384733
536,103046662,0.8789002
536,103051705,0.39988208
536,103009698,0.9830374
536,103021366,0.54539084
536,100182290,0.8390803
536,103025719,0.99120086
536,103045777,0.20739847
536,101412816,0.009703156
536,103033876,0.97486985
536,103049808,0.2626023
536,103015370,0.009228416
536,103060263,0.95820266
536,103062970,0.83921796
536,103027866,0.09454342
536,103038518,0.8742877
536,103039316,0.99749386
536,103034508,0.7375947
536,103064350,0.9873124
536,103026151,0.28415975
537,103023883,0.005698721
537,103066588,0.9625032
537,103046823,0.99742174
537,103008253,0.9893294
537,103008494,0.9937127
537,103027117,0.000554162
537,103015680,0.94501764
537,103000812,0.009710962
537,103032753,0.981934
537,103044654,0.9973744
537,103029494,0.9761745
537,102940467,0.9951698
538,103060387,1.81E-06
538,103018837,0.9932793
538,103001943,3.75E-06
538,103065424,0.001041609
538,103037459,0.000170126
538,103048025,0.000642738
538,103046378,0.000209705
538,103046137,8.33E-05
538,103005163,0.00866535
538,103002698,3.03E-06
538,103041950,0.99170774
538,103035915,0.9654908
538,103065088,0.06545828
538,103038187,0.9584687
538,103013746,0.000341154
538,103001378,6.27E-05
538,103038152,5.98E-05
538,103034466,5.61E-06
538,103066820,2.36E-06
538,103042955,0.9528007
538,103033269,3.90E-06
538,103000741,0.98543465
538,101520853,0.003981642
538,103052352,4.47E-06
538,103028307,2.71E-06
538,103031980,7.05E-05
538,103002292,0.000701667
538,103011365,0.000216344
538,103010100,0.9850382
538,103049388,7.12E-06
539,103025563,0.9915891
539,103055694,0.9808632
539,103000069,0.9732372
539,103052719,0.54770505
539,103041518,0.9982316
539,103033545,0.9532649
539,103020772,0.9983841
539,103044179,0.03597323
539,100390840,0.9943164
539,103023586,0.35100758
539,103042968,0.6565837
539,103009431,0.13347565
539,103055050,0.026157035
539,103036514,0.17254984
539,103063981,0.9348447
539,103013354,0.64147824
539,103057239,0.9983841
539,103031098,0.25872123
539,103045257,0.965542
539,103048724,0.100715384
539,103039620,0.995175
539,103048155,0.6312063
539,103002636,0.9972583
539,103018809,0.011596854
539,103035651,0.87500334
539,103039613,0.000402658
539,103063048,0.9919843
539,103023285,0.32579124
539,103034540,0.98946613
539,103012460,0.7997712
540,103006114,0.000107786
540,103035518,0.96893084
540,103033234,0.8906324
540,103024881,0.96035427
540,103027087,1.87E-05
540,103028594,0.9955978
540,103027609,0.42565653
540,103030996,0.96903795
540,103031167,0.000653838
540,103059952,0.005806098
540,103044245,0.005855096
540,103054315,0.007661882
540,103048024,0.9926301
540,103004951,0.7700732
540,103027678,0.9912533
540,103037071,0.000745155
540,103027206,0.85925037
540,103023864,0.6563066
540,103042620,0.000470442
540,103064513,0.001288598
540,103009075,0.45628783
540,103002034,0.20744586
540,103058352,0.99824774
540,103018743,0.9816782
540,103053176,2.73E-06
540,103051889,0.94320023
540,103058562,0.69908136
540,103059389,0.4974728
540,103022061,0.003521085
540,103051340,0.9926893
541,103043483,0.9810831
541,103006897,0.24855353
541,103001220,0.2107854
541,103065874,0.59578234
541,103023516,0.42647985
541,103060444,0.73127353
541,103003347,0.022626696
541,103013174,0.017958445
541,103021581,0.9742866
541,103055910,0.012074535
541,103037311,0.3253271
541,103045183,0.96602273
541,103034608,0.9885119
541,103002300,0.006955863
541,103050050,0.75015676
541,103040021,0.9131363
541,103016361,0.44887555
541,103062267,0.91706187
541,103005300,0.006614274
541,103061873,0.056116417
541,103030154,0.82359374
541,103038235,0.72518176
541,103023843,7.83E-06
541,103013823,0.15904795
541,103010090,0.20923986
541,103012215,0.030035717
541,103006032,3.51E-05
541,103010162,0.013783407
541,103033259,0.014142519
541,103006112,0.9665825
542,103060537,0.9975514
542,103019316,0.15429479
542,103004204,0.9777579
542,103046145,0.001185818
542,103028007,0.017113376
542,103036938,0.120654896
542,103026893,0.0860044
542,103066067,0.006543699
542,103016695,0.00080566
542,103040119,0.021958282
542,103022977,0.21563192
542,103009242,0.030303836
542,103003960,0.99058706
542,103017582,0.15033948
542,103066030,0.96127415
542,103058898,0.021426596
542,103036474,0.004514678
542,103011190,0.8046701
542,103021393,0.91139835
542,103016023,0.027665814
542,103031883,0.8046702
542,103031857,0.000310905
542,103061885,0.14800149
542,103027950,0.001782303
542,103038291,0.001505103
542,103027509,0.9923672
542,103036032,0.76919234
542,103014224,0.32863384
542,103011903,0.001185815
542,103041473,0.92977524
543,103058602,0.014709997
543,103064877,0.85615766
543,103020635,0.00169757
543,103056494,0.32504505
543,103063741,0.09969575
543,103023385,0.000312606
543,103033397,0.010200847
543,103013786,0.8507734
543,103052798,0.94904083
543,103001226,0.001756737
543,103039877,0.001579371
543,103012735,0.000258865
543,103011929,0.000475991
543,103045705,0.57034606
543,103005273,0.024448315
543,103030718,0.8022161
543,103027072,0.025494697
543,103030977,0.8284446
543,103058188,0.00065914
543,103011738,0.12643334
543,103061671,0.03856027
543,103054186,0.023743035
543,103022602,0.07048788
543,103045203,0.016384434
543,103023117,0.003930166
543,103003413,0.8433716
543,103056940,0.000978133
543,103059015,0.043479163
543,103011606,0.022145743
543,103002804,0.11787455
544,103038260,0.99092335
544,103042798,0.4773405
544,103061718,3.39E-05
544,103015681,0.94933826
544,103028494,0.97070426
544,103027699,0.97083783
544,103051608,0.8474743
544,103021742,0.9235597
544,103013021,0.9951232
544,103017517,0.9765597
544,103034087,0.94588387
544,103006158,0.90541184
544,103038280,0.9800325
544,103036063,0.98274773
544,103052412,0.9499776
544,100417141,0.7788195
544,103008463,0.09679495
544,103039331,0.6714337
544,103061454,0.97522473
544,103025487,0.834262
544,103037597,1.49E-06
544,103033119,0.7815997
544,103003152,0.9950355
544,103042009,0.00051762
544,103035205,0.85030395
544,103053918,0.822931
544,103034470,0.9079129
544,103056257,0.9651752
544,103016505,0.9826418
544,103053127,0.9974124
545,103066830,0.9846971
545,103034930,0.99597967
545,103061788,0.018465389
545,103065989,0.9500612
545,103044692,0.9975254
545,103012769,0.99641067
545,103008255,0.1475538
545,103038319,0.005891731
545,103045966,0.99591464
545,103057813,0.55383706
545,103021693,0.000239058
545,103044509,0.8116892
545,103006035,0.9577447
545,103000212,0.9966449
545,103008917,0.99221367
545,103003752,0.8357444
545,103025198,0.98853266
545,103061564,0.002754945
545,103018901,0.9973265
545,103066711,0.99685127
545,103008816,0.99616146
545,103009518,0.9644017
545,103007712,0.9969531
545,103006581,0.97187513
545,103003692,0.99673223
545,103045982,0.006595124
545,103034875,0.99594444
545,103012384,0.2176189
545,103024365,0.99748623
545,103012266,0.9762567
546,103063981,0.94167334
546,103018314,0.6921136
546,103051541,0.000554727
546,103000233,0.3580349
546,103003263,0.47855183
546,103001926,0.08523515
546,103023838,0.928654
546,103044179,0.115869515
546,103054786,0.81130093
546,103038919,2.88E-06
546,103028155,0.78386426
546,103031214,0.000215389
546,103005336,4.49E-05
546,103039829,0.9541083
546,103015516,0.9975852
546,103027025,1.43E-06
546,103034632,0.71771646
546,103027436,0.73779565
546,103049205,0.98562187
546,103054422,0.18193711
546,103059076,0.7688127
546,103010712,0.09167183
546,103045257,0.9696013
546,103008617,0.99770135
546,103036612,0.13162747
546,103009880,0.000526558
546,103041910,0.8696666
546,103021362,1.59E-06
546,103020898,0.9960581
546,103042647,1.62E-06
547,103011273,1.94E-05
547,103053298,0.93311626
547,103030171,0.000245462
547,103061687,2.18E-06
547,103001149,0.9946445
547,103001045,1.27E-06
547,103064619,0.019351695
547,103048387,4.10E-05
547,103009066,2.67E-05
547,103041221,0.9928092
547,103036469,0.87228954
547,103021438,0.001414702
547,103046705,1.89E-06
547,103034994,1.43E-05
547,103066068,0.88076043
547,103020300,1.14E-06
547,103018386,0.004624061
547,103054403,0.998324
547,103035140,1.02E-05
547,103040271,0.59903616
547,103048108,0.000697031
547,103021284,0.98002553
547,103052693,1.27E-06
547,103058881,0.008593798
547,103045682,0.000650332
547,103001353,3.72E-05
547,103012703,0.000218389
547,103029068,0.000842669
547,103009896,0.98399204
547,103025469,7.87E-06
548,103001162,0.9945972
548,103031233,0.99335676
548,103060027,0.99215865
548,103046391,0.98899126
548,103052390,0.96849847
548,103038909,0.96045345
548,103013129,0.9956149
548,103003115,0.9925863
548,103056281,0.99712867
548,103000294,0.95871407
548,103051374,0.62955207
548,103038893,0.9820654
548,103006531,0.9967918
548,103038816,0.99842864
548,103043542,0.9376039
548,103026015,0.97192454
548,103065839,0.9783382
548,103007405,0.9321566
548,103019586,0.9957908
548,103043565,0.010327578
548,103009547,0.9890564
548,103018969,0.99874276
548,103017632,0.99814296
548,103061599,0.9701193
548,103050926,0.9962735
548,103061505,0.99616563
548,103028161,0.9642451
548,103066710,0.97160184
548,103007901,0.9429001
548,103048499,0.93120176
549,103021712,0.01633658
549,103043341,3.83E-05
549,103019625,0.9773347
549,103062592,0.82372916
549,103035787,0.98316425
549,103017096,0.000171591
549,103049507,0.000511532
549,103042367,0.083425
549,103007014,0.9811261
549,103010311,0.11808605
549,103022128,0.8833645
549,103008702,0.9918441
549,102479238,0.31597534
549,103048337,0.000273769
549,103006635,0.6141787
549,103043894,0.000102435
549,103002979,0.011835395
549,103011472,0.98919106
549,103003042,0.9623612
549,103053776,0.000177355
549,103044937,1.87E-06
549,103026567,0.9978073
549,103044050,0.006525744
549,103034694,9.86E-05
549,103062554,0.7915959
549,103001392,0.000296258
549,103010193,0.000201898
549,103034854,0.12779379
549,103007963,0.013234866
549,103040467,0.99686396
550,103004167,0.923948
550,103036002,0.9857114
550,102230860,0.9927402
550,103007129,0.34348387
550,103039123,0.9945862
550,103057883,0.98859566
550,103059119,0.99499315
550,103033420,0.99676466
550,103062893,0.9972619
550,103018799,0.99613357
550,103052802,0.99684083
550,103012178,0.9689089
550,103014121,0.9944989
550,103021792,0.97503257
550,103032638,0.7147471
550,103057908,0.98981583
550,103018841,0.9881088
550,103058761,0.99768424
550,103040476,0.98194706
550,103022066,0.9873766
550,103055685,0.99493563
550,103046241,0.92200065
550,103048144,0.993317
550,103057079,0.9923415
550,103002773,0.99422646
550,103035344,0.9977748
550,103049300,0.9945597
550,103047481,0.9912549
550,103019347,0.98097014
550,103047775,0.99595624
551,103033854,0.003038792
551,103062256,0.79074043
551,103027485,0.05386851
551,103038693,0.002828523
551,103035122,0.5351514
551,103007584,0.754368
551,103039243,0.001739013
551,103043721,0.104051165
551,103008960,0.082046345
551,103050339,0.9844801
551,100218745,0.000945845
551,103036407,0.689821
551,103061597,0.9037753
551,103033564,0.7648559
551,103024831,0.8454433
551,103005785,0.7281114
551,103065991,0.8452311
551,103038095,0.065917715
551,103025980,0.4183745
551,103064325,4.72E-06
551,103062760,0.98858404
551,103018105,0.058793418
551,103049573,0.9777319
551,103025276,0.50869817
551,103052592,6.08E-05
551,103001612,0.000226217
551,103027261,0.5827214
551,103016798,0.8353785
551,103046622,0.6882099
551,103042347,0.9525898
552,103023785,0.08556657
552,103009982,1.40E-06
552,103018925,0.98736876
552,103029646,3.02E-05
552,103055903,1.47E-06
552,103031438,1.08E-05
552,103024900,1.38E-06
552,103008314,7.58E-06
552,103001472,1.57E-06
552,103066820,1.48E-06
552,103032105,0.001116604
552,103045957,1.23E-06
552,101751465,0.9891481
552,103004955,1.36E-06
552,103053685,1.94E-06
552,103041430,0.99069023
552,103031284,5.80E-06
552,103059511,6.52E-06
552,103035915,0.011163826
552,103039618,1.39E-06
552,103060122,0.98048043
552,103026302,1.30E-06
552,103011714,0.000502682
552,103044798,0.045170244
552,103032398,0.99303573
552,103034779,6.33E-05
552,103004224,0.98684806
552,103024830,1.66E-06
552,103053699,6.34E-06
552,103036658,2.58E-06
553,101132853,0.7498771
553,103007125,0.73445666
553,103065874,0.47046039
553,103007771,0.3486668
553,103024917,0.48206857
553,103043524,0.96685934
553,103036620,0.63692325
553,103030012,0.7055726
553,103019754,0.83158815
553,103053134,0.8004284
553,103044116,0.29983193
553,103011357,0.9748912
553,103044826,0.79198796
553,103005805,0.98095256
553,100942843,0.9016119
553,103023644,0.9901967
553,103066097,0.69448626
553,103010162,0.33347493
553,103038415,0.00531651
553,103062432,0.99511874
553,103003844,0.8587852
553,103027403,0.7453447
553,103022125,0.98574257
553,103060056,0.24026075
553,103061873,0.14045204
553,103034430,0.861709
553,103043101,0.98095256
553,103025866,0.43762374
553,103056785,0.9872435
553,103017809,0.7292014
554,103028375,0.9033965
554,103036330,0.09768976
554,103022669,0.98688984
554,103009841,0.88009983
554,103023399,0.72547865
554,103062191,0.15315084
554,103063427,0.003652398
554,103044371,0.81156814
554,103059443,0.000268096
554,103002563,0.874629
554,103031537,0.961328
554,103010132,0.80273324
554,103029032,0.7090586
554,103031037,0.9474674
554,103009699,0.9835016
554,103018366,0.97916186
554,103066188,0.7424611
554,103043887,0.09369357
554,103033915,0.000246619
554,103065129,0.007107958
554,103025105,0.98392546
554,103009612,0.9039125
554,103044850,0.8419636
554,103059756,0.4259408
554,103048108,0.048550475
554,103046279,0.000442111
554,103043097,0.6456147
554,100441749,0.7480752
554,103001285,0.018489262
554,103035072,0.97092897
555,103034118,0.97694916
555,103041197,0.9576121
555,103047023,0.8449718
555,103030635,0.99067175
555,103032359,0.9512714
555,103046234,0.03712906
555,103022224,0.93976915
555,103036020,0.86122197
555,103039229,0.25981724
555,103011995,0.9664708
555,103054187,0.9529369
555,103037464,0.94854796
555,103040087,0.945384
555,103062361,0.99340713
555,103001918,0.66949344
555,103008241,0.9553513
555,103022447,0.98229825
555,103039318,0.7419979
555,103046258,0.9406278
555,103001216,0.8741709
555,103065114,0.9363226
555,103001680,0.92157686
555,103052979,0.9844779
555,103011035,0.9708045
555,103008637,0.97584015
555,103047967,0.8661177
555,103038697,0.93347025
555,103034838,0.72438025
555,103017558,0.86804867
555,103007387,0.9050411
556,103062486,0.99787915
556,103010134,0.95362955
556,103031534,0.95832884
556,103050684,0.98492426
556,103042214,0.97207224
556,103024097,0.98227626
556,103047910,0.99203414
556,103022933,0.96718866
556,103022610,0.98717904
556,103010395,0.022206187
556,103040168,0.9923388
556,103013771,0.964567
556,103050079,0.9707637
556,103055950,0.050754413
556,103041451,0.12513493
556,103042358,0.93563545
556,103060275,0.98946124
556,103017326,0.9489456
556,103033500,0.55803263
556,103003159,0.9876023
556,103007392,0.9844906
556,103045181,0.06533283
556,103052895,0.96461487
556,103027722,0.97028404
556,103034021,0.7612421
556,103030044,0.9915064
556,103019661,0.9641284
556,103028488,0.9783474
556,103001796,0.97930473
556,103000004,0.98577464
557,103000669,0.9765372
557,103005303,0.99348503
557,103053662,0.95734084
557,103020227,0.93427324
557,103047815,0.000315272
557,103009208,0.17509463
